Date,Time,TxBat(V),RSSI(dB),RX,SWR,VFR(%),RxBatt(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),Altitude(m),VSpeed(m/s),RPM(r/m),Current(A),GPS,GPS clock(),GPS speed(kt),GPS alt(m),GPS course(°),ADC2(V),Air speed(kt),VFAS(V),RB Ch. State(),RB State(),R.angle(°),P.angle(°),GASS temp1(°C),GASS temp2(°C),GASS RPM(r/m),GASS res. vol.(ml),GASS res. %(%),GASS flow(ml/min),GASS max flow(ml/min),GASS avg flow(ml/min),H.pressure(Pa),ESC RPM(r/m),ESC consumption(mAh),RxBatt1(V),RxBatt2(V),RxCurrent(A),Rx Quality(%),Rx RSSI1(dB),Rx RSSI2(dB),Antenna,Rx SNR(dB),RF Mode,Tx Power,Tx Quality(%),Tx RSSI(dB),Tx SNR(dB),Rudder,Elevator,Throttle,Aileron,S1,S2,S3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,
2026-05-16,15:52:34.210,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:34.470,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:34.730,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:35.000,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:35.260,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:35.520,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:35.790,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:36.050,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:36.310,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:36.580,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:36.840,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:37.100,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:37.360,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:37.620,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:37.890,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:38.150,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:38.420,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:38.680,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:38.940,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:39.200,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:39.460,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:39.720,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:39.990,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:40.250,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:40.520,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:40.780,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:41.050,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:41.310,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:41.570,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:41.830,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:42.090,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:42.350,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:42.620,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
2026-05-16,15:52:42.880,7.50,64,0,32,100,10.40,3.20,3.70,,,,,,,3.69,3.72,3.71,3.70,3.69,3.71,,,0.00,0.50,,10.0,,,,,,10.40,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,
